id,name,country_id,timezone_id
03a2ab4e-eaa8-419d-b197-eb9b527748be,Tomia,087a6fdf-22d9-4c1f-976b-c208a227d77c,070468da-c26f-4cc8-9d47-aee0bfa8dd32
03a2f5be-3bbe-41e9-bd8a-db3fe16472ca,Fullerton,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0f43891f-9288-4e28-902d-58e38e1d94a3
03b024c8-9364-4f79-a75e-cb2332c7644f,Jumla,cb1fc6ff-268e-43bb-bea6-b04ba70039fa,3634c94e-c743-4170-8fdd-6cc5d66e7155
03b2f3bf-fa93-410a-80dd-e52c968b125a,Jos,69b13662-46c6-4e8a-9ea6-d7c89f77e82f,35405fbc-120a-4270-af2f-19080e4fbfa8
03b7cc0a-6dcc-4049-a1b9-641ea8991997,Fresno,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0f43891f-9288-4e28-902d-58e38e1d94a3
03bb9fed-2dad-4169-9d26-796d578f5238,Richland,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0f43891f-9288-4e28-902d-58e38e1d94a3
03c379a4-8330-4aa2-82ff-21e654df717a,Funadhoo,dfb42fe9-a191-4421-8d23-1b669bdb4c64,51dd1db9-30b5-4ae4-8811-3ea342795945
03d3abfb-cb64-4706-aa68-2492a02918c5,Elko,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0f43891f-9288-4e28-902d-58e38e1d94a3
03f6eb0d-5ded-446b-847e-3c312d2f5124,Racine,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
03fa9a41-108a-42bd-bb40-43ff00194a8d,Davao City,fbcb2c80-7d3b-4118-91c7-b41af6338475,65d6e9e4-af37-4e9b-8fef-90700b1cfc80
042c5fdc-0e97-465a-a0cc-f4e5846360a6,Pereira,36337cad-d7c2-4ba6-9ad5-7c0bd7ac0f68,55c7e8fa-c68d-4bbd-9ed1-ce4ab920d28a
04428491-7b4e-4454-8d76-f284be32e47d,Cayo Largo del Sur,a29ebec5-13b1-4e66-9349-310829d3c708,c1b3a715-39be-4a0b-bf9e-b1dfe773fded
04703fa1-f3b3-4c82-988c-189426a01d1e,Angouleme,691cae91-74e8-4351-8510-25268d488e64,021eaae8-9154-45f6-a287-8e9a3bd217c7
0480a6b9-d43d-4891-adc2-4c0716aee10b,Alice Springs,d00cfc12-2868-44a2-9117-208ed742ce32,46738111-6eec-453d-b293-8da304b9cc30
048d0684-583d-410d-9aaa-ef78933dad08,Ruteng,087a6fdf-22d9-4c1f-976b-c208a227d77c,070468da-c26f-4cc8-9d47-aee0bfa8dd32
04928b9e-d7cf-48d4-a1b9-bdd44c27935f,Kushiro,3b217730-3238-45bf-99fd-7ee02253d05c,830c6a95-cd2b-49a7-876f-e15767d48b2e
0493b761-9351-4d5c-aa62-5c8069068b2a,Smithton,d00cfc12-2868-44a2-9117-208ed742ce32,865d935b-58d3-4bc7-a273-6d30bdeb3f4d
04a192c2-47c6-4ff7-af60-a55cdc80da0d,Hana,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,a11e07be-c093-43ea-95d0-b36b20c43637
04a26d58-b918-4248-81a5-05eb9e045ae0,Laghouat,8962a3de-e7a5-4212-84b0-8f84869f2bb0,4254fa72-85d9-447f-a3d1-0fd383de8f81
04ab3a30-30d9-422f-9f40-db8c46e09fb9,Leknes,ef4df9fd-84b7-4a2a-9879-90d2a201bb63,01cc0c98-ea9c-499b-a0a6-d1e52b221645
04af515e-f3c8-44b9-8191-50102f4b7679,Ilo,68701af6-19dd-4bf1-a616-1e31759c2e14,8a3c4f45-6316-4e73-89d3-b672ca566052
04d2ada8-a3c3-4f53-9cf6-f5f7509d81aa,Geraldton,d00cfc12-2868-44a2-9117-208ed742ce32,048ce447-aa58-462c-b8a7-3e618aff2b44
04fae8cd-80bd-4a96-a47c-93e2fb2eb168,Kamloops,0b0cbfd2-b399-421f-bf01-48631bd44504,1ad672b1-fb78-4863-9c58-da82c59c89b6
04fff84d-56a1-4cc8-9a52-43f030863f94,Ubon Ratchathani,9047d98f-5a03-432e-9023-13fe661f8fc4,51aa7fd5-b457-4d19-ac5c-f81a08663a4a
0515244a-8dc1-4f89-9cf7-12fd76fc73ba,Canberra,d00cfc12-2868-44a2-9117-208ed742ce32,06b4f505-443b-4569-9242-ad35e525fd90
0534ea19-e68b-4deb-af07-122f76e84a61,Pico,489a734d-5dd7-4dc7-bf82-5f0ff019a917,854718f6-8620-40a6-a178-7cee0e9a063b
053cab0a-ef74-4709-836c-fe532d24bcb9,Sugar Land,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
05401df3-1ba8-480b-8f00-7c45a8ad6ba5,Winder,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0aa86eb5-c018-4494-9568-a4b2e2d62f60
0564a918-a25e-44e9-83bc-4555ac83e8ce,Gillette,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0631988f-9d71-4823-a3fc-7303efc5c31e
056aa5f5-4e22-4bc1-88d1-51230032f9e5,Nha Trang,664d1c16-3526-4144-b01e-75b0e2ab8a88,0c87fb30-34c6-4385-a85b-829c87ad9810
0570f7dc-1bae-4024-99ab-4fa5c418395a,Ushuaia,4fe8285e-261d-4565-9f81-8d1a71308690,05dce309-5f13-4064-b42b-9a4a3b56b95d
0574e278-cf8c-430a-830a-3165daca3cf1,Badu Island,d00cfc12-2868-44a2-9117-208ed742ce32,11e664a6-dc71-477f-94bf-19b21994a25f
0575335d-3f45-4c12-9c15-1c2a964ab475,Damascus,510c3960-ab1f-4894-94b0-a98f86f8be09,b5f4bed5-1ae7-4620-ac00-909fbb45a547
0592c8dc-65ed-478e-8490-3cc8e5b76e47,Crotone,62bc6c31-519c-4378-933f-f1440e26f4ec,01be7650-a682-4d3c-ba8a-8be0ba2462d7
05b17721-6018-47a5-be9f-70a64124b390,Lady Elliot Island,d00cfc12-2868-44a2-9117-208ed742ce32,0a09beb1-021a-400a-86ad-962a5acffd8e
05daa25e-9392-4545-9104-35e8e1737ae4,McArthur River Mine,d00cfc12-2868-44a2-9117-208ed742ce32,46738111-6eec-453d-b293-8da304b9cc30
05e06666-309c-41ee-9a4e-6379c092d4d3,Sivas,3992c069-3645-4290-9144-eb9a9a286a13,06348fd8-4f5b-40f9-a6cf-c1436dd92c76
05eea79d-422f-4aa9-a3ea-c6c4d594d597,Avignon,691cae91-74e8-4351-8510-25268d488e64,021eaae8-9154-45f6-a287-8e9a3bd217c7
05f375ce-088a-4b6a-8f27-e4098b9ad31e,Charters Towers,d00cfc12-2868-44a2-9117-208ed742ce32,11e664a6-dc71-477f-94bf-19b21994a25f
0610574a-801d-4c66-b7f9-a26fbf83d2e1,Guanghan,b65c4300-146f-4fa2-a753-cb4fd8d699de,53e80434-8a71-4c1c-a6e2-9b9ba377a918
061bb3be-bd6f-4da2-aa69-8c4aa3a67798,Beloyarsk,33f48c01-2cb5-4916-badd-37e491913b46,1e8c164e-ac76-4d00-b5ab-e36421d82cc4
062b6a6a-dd86-4d77-9a53-d45fd2d068df,Sakon Nakhon,9047d98f-5a03-432e-9023-13fe661f8fc4,51aa7fd5-b457-4d19-ac5c-f81a08663a4a
06303de7-278b-4be4-9929-04223e16616b,Minamidaito,3b217730-3238-45bf-99fd-7ee02253d05c,830c6a95-cd2b-49a7-876f-e15767d48b2e
064c05d1-d75c-4972-bf58-6423adceaf58,Rock Hill,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0aa86eb5-c018-4494-9568-a4b2e2d62f60
06706c7c-eec3-43bf-a58b-b70656551094,Lampedusa,62bc6c31-519c-4378-933f-f1440e26f4ec,01be7650-a682-4d3c-ba8a-8be0ba2462d7
067d4024-f1dd-4b73-8483-29fd313b0d28,North Myrtle Beach,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0aa86eb5-c018-4494-9568-a4b2e2d62f60
0682c9a4-4060-4d4e-af78-08de60cc6f27,Miri,afe268ed-5701-4c10-a1ac-62539520ea09,389df280-028a-4f34-bebf-a3986e1780d4
068f677e-0f67-4ddc-99b5-2a5f08308be3,Kokhanok,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,076f878b-2584-4457-bac2-049f18425585
06985811-df77-4b59-bde8-ddcb701dad89,Thief River Falls,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
06b57623-e0bb-4090-8b61-705bb18ab786,Francisco Beltrao,885b8972-e59c-4091-b4e5-d4616960a18e,099f08d9-ccfe-4de5-b293-deced02e671a
06c2088f-182b-464d-834e-1899576f4734,Majuro,43ab8c7e-2e61-48ad-bf53-4e693ac15157,8880e1d3-d33a-4946-93c1-39c6060347d5
06cdbe35-2194-4927-9f1a-404858626087,Goma,9f56ed7b-fd71-47f2-8294-f850e55f5353,173b43f3-2da9-4e41-8662-c39ad17730b5
06dcb1e7-9712-493c-871a-148cf2d620ef,Escanaba,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,14fd55ab-907f-4d53-8f30-f207471c5e38
06e673b0-80b4-4b55-949a-9f7e22de9bdc,Macapa,885b8972-e59c-4091-b4e5-d4616960a18e,228414ac-b8d7-4de8-a768-d577f960791f
06eb03cd-19e6-4a28-be49-620ca33d5ef8,Nampula,2602a54d-c48e-486c-9cc4-0df7a700ffcd,d18b8446-ab86-479c-8e12-31ce306b1386
07171744-6a52-402a-9a69-f64e7e660487,Kangiqsualujjuaq,0b0cbfd2-b399-421f-bf01-48631bd44504,0a29dac8-4769-4c1c-b866-74eb4486a2bb
072456b2-99b1-43ee-8cf1-11f50baef54b,Yala,9047d98f-5a03-432e-9023-13fe661f8fc4,51aa7fd5-b457-4d19-ac5c-f81a08663a4a
07335bdc-02fe-4010-aa36-73682d36ffc0,Cordova,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,076f878b-2584-4457-bac2-049f18425585
0744a357-843c-4c32-982f-33105b916aab,Tindouf,8962a3de-e7a5-4212-84b0-8f84869f2bb0,4254fa72-85d9-447f-a3d1-0fd383de8f81
07476d66-5775-45ab-a530-e9f3149d0d5a,Windsor,0b0cbfd2-b399-421f-bf01-48631bd44504,795c6125-2c2e-4ae3-8808-59394d6c8e17
07490722-df78-4707-8bab-2fccf3668a1d,Surigao,fbcb2c80-7d3b-4118-91c7-b41af6338475,65d6e9e4-af37-4e9b-8fef-90700b1cfc80
074d695a-a97f-4675-8d0c-bd44ee58a11c,Golog,b65c4300-146f-4fa2-a753-cb4fd8d699de,3379bd65-976b-448d-a083-b591b2751781
075ace2a-0f22-4fd3-8f7c-a12742b21f65,Mardin,3992c069-3645-4290-9144-eb9a9a286a13,06348fd8-4f5b-40f9-a6cf-c1436dd92c76
0764b288-f329-481f-9bb7-5515f0cff03e,Esbjerg,a4586e44-2f52-4b2e-8ef4-ad6db8b44e09,2e876e49-8600-4660-9d36-219dae3cc3b3
07750efc-e4e3-48be-b0c8-fab23709abd4,Tel Aviv,33c42085-eedb-451f-822b-b3135e167024,511597fc-7cff-411d-9643-a3e802d7a9ab
077cfb88-a09c-4ed9-b616-b41cd130595b,Takaka,2b072c50-f346-4f8b-a34b-b3d00d689752,1695d76f-933a-4329-8b08-a1c438fc1388
0781c49c-07d5-4721-8db1-b0f6f03745b4,Tianjin,b65c4300-146f-4fa2-a753-cb4fd8d699de,53e80434-8a71-4c1c-a6e2-9b9ba377a918
078e0f16-a9bc-45ab-b137-99dbb2e03ed8,Asaba,69b13662-46c6-4e8a-9ea6-d7c89f77e82f,35405fbc-120a-4270-af2f-19080e4fbfa8
07978acd-82ab-44fc-b970-095e19f7df8e,Thimarafushi Island,dfb42fe9-a191-4421-8d23-1b669bdb4c64,51dd1db9-30b5-4ae4-8811-3ea342795945
07b12b08-7581-4467-8f8b-039b4f5318a5,Visby,0d1857a9-fea1-4aae-b24a-40f4846a34c0,054c8592-ac5a-4976-b0cc-54fb3ccbf69b
07b8d8ab-1400-42f3-acdb-498c657e2bb4,Williams Lake,0b0cbfd2-b399-421f-bf01-48631bd44504,1ad672b1-fb78-4863-9c58-da82c59c89b6
07c37880-3850-4602-99b4-07ba5f478d1e,Latrobe,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,0aa86eb5-c018-4494-9568-a4b2e2d62f60
07c6a7ab-f194-4aa4-a3ec-1de585921509,Abha,92991052-7f35-425e-8143-f41e2921ddaa,3b3e0c02-d315-4089-ba28-cc7e2c1838ce
07f551aa-d447-4485-9220-44af3e3086ec,Broken Bow,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
0807dfd3-3545-4547-af0f-c2ce562f80bf,Rivera,8ec0ec62-d040-4930-8ccb-cb6f54de1c3a,9af4fd70-4522-4e59-870b-98b20c6be413
08145edc-fa1c-4596-a2d2-5f3826a6a639,Panzhihua,b65c4300-146f-4fa2-a753-cb4fd8d699de,3379bd65-976b-448d-a083-b591b2751781
083bc3c2-4843-4f63-947c-024dcd4d3e43,Sun City,d1459427-79e3-4918-9f31-4bfe1f49ac21,7593b3b1-9215-41df-a07e-49163b575fa1
0847fe72-f63c-4ecc-b284-e89338afb566,Montevideo,8ec0ec62-d040-4930-8ccb-cb6f54de1c3a,9af4fd70-4522-4e59-870b-98b20c6be413
0852efe7-0136-45d0-a096-ee65b9f9fe3b,Tozeur,344a7fb6-b429-47da-a795-7830407e8811,90483845-ca67-41a4-847f-6ad4938876c6
086912f0-6180-4926-9bc5-d1436c7f3fb1,Bikaner,919c0c2d-d7c9-4b26-95cb-8d63826f99c6,25ba394e-c686-4103-b217-7b9cf0021b09
08700c56-f12d-4b4f-bfc1-30f3865d5444,Osorno,10d101d5-bd96-4c18-961d-db22887e7bce,4baf565d-e327-4e13-9f8b-f8a3c4d53c8e
087315cb-31c4-4388-8226-c9956aeb38ab,Cagliari,62bc6c31-519c-4378-933f-f1440e26f4ec,01be7650-a682-4d3c-ba8a-8be0ba2462d7
087f952c-9edc-4d51-ba51-813290b2beba,Shobdon,d40f060a-d2ec-4563-bddf-afbc508852e0,16cf4482-e8be-4608-b4ca-4f639f2f5daa
088c8ad0-16df-4b52-8a15-f74e84927f50,Kuito,c3a96636-b61b-4683-9f11-a43ef3f21871,20e92b09-cc56-413a-95af-8cddcbee37dd
08a618bb-9295-4e5c-96c0-5a991b9f80e0,Southampton,d40f060a-d2ec-4563-bddf-afbc508852e0,16cf4482-e8be-4608-b4ca-4f639f2f5daa
08a7c5e3-571a-411b-ae01-fe625dca4d59,Murfreesboro,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
08b05677-73fc-4d39-80c2-0dd8bf0a3c8c,Tambolaka,087a6fdf-22d9-4c1f-976b-c208a227d77c,070468da-c26f-4cc8-9d47-aee0bfa8dd32
08b389a4-96f7-4c1b-b5db-7342496f194d,Zurich,02a7ee44-07ee-4f58-81ca-25372369550e,269ddf09-b75b-4eec-a20f-09c470c5894e
08d42b6c-eb9a-4a56-bf8d-b099a8ffdff9,Oulu,c2e287e9-453b-4875-bf90-0de52f53b13d,f48a31f7-7a4b-4bed-9dbd-89530a0fd793
08d83762-d9dc-40f7-8fc9-452c4ddd1f60,Port Said,bc23f14b-7950-48be-aa52-3c7b6c6484c5,0a3d0789-63cb-4439-a19e-6cce23430bfa
08e23786-4978-41af-be56-a1222f56efae,Arvidsjaur,0d1857a9-fea1-4aae-b24a-40f4846a34c0,054c8592-ac5a-4976-b0cc-54fb3ccbf69b
08e28243-fc3c-437f-8cdc-f08382a23e1f,Pohang,367e0920-806f-4572-b3f3-e61be0ca1abe,02e5df1b-f3cf-4c5e-ab94-272e89584d80
08f4550f-f83b-47a5-b01f-ee7e4619717a,Davis Station,3bed478f-3e4d-487b-8122-5e5d56d3ee62,15dd62a4-371f-4fb6-9864-47961ad566a4
09309960-d093-4da6-9180-ded340a23a68,Jefferson City,a48e0f34-c02c-4e2d-9778-eaf2faf3f3a6,203535ae-fc9e-4d1a-83da-546ecde2487f
